Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
13671112508,"Feb 19, 2025, 2:19:39 PM",Town Ski,Nordic Ski,"",10263,13.04,113.0,11,false,,,activities/14588469778.fit.gz,,,10263.0,5272.0,13039.9,9.44,2.473,158.0,189.0,274.2,371.4,46.2,0.0,,,,,113.0,91.0,,,441.0,,20.0,11.0,,,,,,,,,,,0.0,,0.0,,1.0,,1739973632.0,1.0,-16.2,-10.2,-20.6,0.69,1023.8,0.9,5.4,277.0,0.0,1739965440.0,1740003840.0,0.625,,,0.0,1.0,0.0,20617.9,1.0,,,,,0.0,1.271,1896.0,,,,,,,,,,,5598.0,,,,,,,,""
13673126692,"Feb 19, 2025, 8:04:30 PM",Speedy Sam’s,Nordic Ski,"",3335,12.39,166.0,50,false,,,activities/14590643951.fit.gz,,,3335.0,2924.0,12398.1,12.46,4.24,263.0,263.0,307.8,384.8,35.2,0.0,,,,,166.0,145.0,,,658.0,,21.0,50.0,,,,,,,,,,,0.0,,0.0,,1.0,,1739995136.0,1.0,-9.6,-8.9,-15.4,0.63,1021.8,3.2,6.1,297.0,0.0,1739965440.0,1740003840.0,0.625,,,0.0,1.0,0.0,24774.7,1.0,,,,,0.0,3.718,2970.7,,,,,,,,,,,6756.0,,,,,,,,""
13680290661,"Feb 20, 2025, 3:49:15 PM",Bailey Hazen Blue,Nordic Ski,"",4389,7.31,169.0,12,false,"",,activities/14598503745.fit.gz,,,4389.0,2622.0,7318.2,10.88,2.791,168.0,138.0,307.4,372.4,46.8,0.1,,,,,169.0,118.0,,,385.0,,15.0,12.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740063616.0,1.0,-12.3,-4.8,-16.0,0.74,1015.4,0.2,1.5,340.0,0.0,1740051712.0,1740090368.0,0.75,,,0.0,1.0,0.0,18065.1,1.0,,,,,0.0,1.667,4891.4,,,,,,,,,,,3094.0,,,,,,,,""
13681640498,"Feb 20, 2025, 7:20:48 PM",Max’s pond,Nordic Ski,"",4392,7.83,138.0,8,false,,,activities/14599957766.fit.gz,,,4392.0,2897.0,7831.3,10.26,2.703,183.0,193.0,319.8,369.8,44.0,0.0,,,,,138.0,108.0,,,347.0,,14.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740077952.0,1.0,-6.3,-3.6,-12.8,0.6,1014.0,1.6,4.6,6.0,0.0,1740051712.0,1740090368.0,0.75,,,0.0,1.0,0.31,22063.6,1.0,,,,,0.0,1.783,318.4,,,,,,,,,,,3274.0,,,,,,,,""
13688850422,"Feb 21, 2025, 2:54:21 PM",Highland Lodge,Nordic Ski,"",10021,19.36,173.0,50,false,,,activities/14607871191.fit.gz,,,10021.0,7655.0,19359.7,10.2,2.529,357.9,486.0,276.6,568.0,49.8,-0.6,,,,,173.0,123.0,,,1104.0,,16.0,50.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740146432.0,3.0,-11.8,-15.7,-15.2,0.76,1018.6,2.9,11.6,311.0,0.0,1740137984.0,1740176768.0,0.75,,,0.0,1.0,0.94,17778.2,1.0,,,,,0.0,1.932,9852.2,,,,,,,,,,,8764.0,,,,,,,,media/63A3AB8F-90FB-4843-9AF5-EA1BE945234C.jpg|media/74C7A175-BDB3-4C00-9F73-A2808E09C180.jpg|media/8F8BD0E7-087E-4F16-A170-441378E17AC9.jpg|media/DFD5C8B9-55C1-40E0-AC9C-91F615E5F414.jpg
13689867174,"Feb 21, 2025, 7:37:03 PM",Wylie’s Hill,Nordic Ski,"",4677,10.60,160.0,20,false,,,activities/14608987947.fit.gz,,,4677.0,3173.0,10604.3,10.68,3.342,195.0,182.0,306.6,371.0,24.2,0.0,,,,,160.0,130.0,,,593.0,,21.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740164352.0,3.0,-8.4,-11.5,-14.2,0.63,1020.1,2.8,10.4,320.0,0.0,1740137984.0,1740176768.0,0.75,,,0.0,1.0,0.81,21451.3,2.0,,,,,0.0,2.267,2224.7,,,,,,,,,,,5708.0,,,,,,,,""
13696535871,"Feb 22, 2025, 2:19:03 PM",Charlie’s Cabin and Big Hosmer,Nordic Ski,"",3549,8.83,173.0,30,false,,,activities/14616261220.fit.gz,,,3549.0,2457.0,8836.6,11.08,3.596,158.0,158.0,329.6,384.2,37.0,0.1,,,,,173.0,137.0,,,471.0,,21.0,30.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740232832.0,1.0,-10.8,-5.7,-14.9,0.72,1025.0,1.5,5.7,229.0,0.0,1740224256.0,1740263296.0,0.875,,,0.0,1.0,0.0,23765.1,1.0,,,,,0.0,2.49,1047.3,,,,,,,,,,,4990.0,,,,,,,,""
13727487012,"Feb 25, 2025, 9:18:17 PM",Easy Street,Run,"",5043,14.13,154.0,27,false,,Saucony Endorphin speed 4,activities/14649911029.fit.gz,,,5043.0,4418.0,14129.1,4.52,3.198,106.0,96.0,142.4,182.2,15.1,0.0,,,86.0,80.0,154.0,132.0,,,934.0,,23.0,27.0,,,,,,,,,,,0.0,,0.0,,1.0,14359.6,1740517248.0,1.0,16.4,18.2,3.8,0.43,1012.6,2.1,3.9,311.0,0.0,1740487168.0,1740527488.0,0.875,,19245922.0,0.0,1.0,0.02,43488.6,2.0,,,,,0.0,2.802,0.0,,,,11786.0,,,,,3.25,,,,,,,,,,""
13744188180,"Feb 27, 2025, 5:59:17 PM",Winds of Change,Run,Reluctantly easing back into running,3838,12.90,160.0,52,false,,Saucony Endorphin speed 4,activities/14668061273.fit.gz,,,3838.0,3838.0,12903.5,5.46,3.362,138.0,134.0,140.6,181.2,31.3,0.0,,,87.0,82.0,160.0,142.0,,,916.0,,21.0,52.0,,,,,,,,,,,0.0,,0.0,,1.0,13481.8,1740675584.0,1.0,12.9,9.7,1.6,0.46,1017.9,6.6,12.3,290.0,0.0,1740659712.0,1740700288.0,0.875,,19245922.0,0.0,1.0,0.03,36957.3,3.0,,,,,0.0,3.362,0.0,,,,10494.0,,,,,3.513,,,,,,,,,,""
13753540727,"Feb 28, 2025, 8:32:34 PM",First outdoor ride of the year,Ride,"",3140,15.90,125.0,7,false,"",Tarmac Pro SL4,activities/14678219725.fit.gz,,6.804,3140.0,3015.0,15901.9,8.84,5.274,149.0,150.0,139.4,181.6,23.2,0.0,,,195.0,74.0,125.0,96.0,,66.0,281.0,,27.0,7.0,207904.0,,,,,,,,102.0,3141.0,0.0,,0.0,,1.0,,1740772864.0,8.0,20.9,18.5,2.2,0.29,1004.8,8.6,14.7,269.0,0.0,1740746112.0,1740786816.0,0.0,3734177.0,,0.0,1.0,0.01,62828.4,3.0,,,,,0.0,5.064,23.1,,,,,,,11.0,36.0,,,,,,,,,,,""
13761013335,"Mar 1, 2025, 2:33:28 PM",DTRC Saturday,Run,"",7316,21.42,158.0,56,false,,Saucony Endorphin speed 4,activities/14686323449.fit.gz,,,7316.0,6414.0,21422.1,5.18,3.34,162.0,149.0,140.2,183.0,16.4,0.0,,,93.0,83.0,158.0,137.0,,,1498.0,,10.0,56.0,,,,,,,,,,,0.0,,0.0,,1.0,21834.4,1740837632.0,3.0,1.8,-6.3,-6.6,0.54,1019.7,6.0,10.5,342.0,0.0,1740832384.0,1740873216.0,0.125,,19245922.0,0.0,1.0,0.95,31649.2,0.0,,,,,0.0,2.928,3629.7,,,,17716.0,,,,,3.404,,,,,,,,,,media/39DC9F53-FD00-41A7-8EE0-116A5D8E671D.jpg
13763688459,"Mar 1, 2025, 10:40:14 PM",Easy ride: Coast Crusher in Watopia,Virtual Ride,"",4052,36.21,136.0,14,false,,Specialized Roubaix ,activities/14689269384.fit.gz,,6.804,4052.0,4052.0,36212.6,15.58,8.937,186.0,0.0,0.4,100.2,8.1,-0.2,,,96.0,79.0,136.0,118.0,,146.0,562.0,,,14.0,,,,,,,,,153.0,4053.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,890914.0,,,,,,,,,,,0.0,8.937,0.0,,,,,,,33.0,55.0,,,,,,,,,,,media/7b46cea6-6646-400d-9779-0725d7c16afd.jpg|media/fc6b3721-697b-4c75-9279-95b878f53584.jpg
13773161417,"Mar 2, 2025, 8:28:10 PM",Zombie 🧟,Ride,"",6292,16.40,147.0,23,false,,Tarmac Pro SL4,activities/14699570881.fit.gz,,6.804,6292.0,5275.0,16404.6,8.38,3.11,257.0,259.0,134.4,205.0,35.0,0.0,,,,,147.0,120.0,,67.0,864.0,,19.0,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,1740945664.0,1.0,8.3,11.2,-7.4,0.32,1023.5,1.3,2.3,128.0,0.0,1740918784.0,1740959872.0,0.125,3734177.0,,0.0,1.0,0.01,55623.6,3.0,,,24.8,3.6,0.0,2.607,10908.3,,,,,,,,,,,,,,,,,,,media/C97A7EA7-C59B-4710-A5EB-EA0B2D4D7294.jpg|media/0FB3AD67-D561-4BE7-B304-A6453EFE20A7.jpg|media/B84C25C6-A5CA-4E44-AFA9-9F7C7CAFA27F.jpg
13779549125,"Mar 3, 2025, 5:22:49 PM",Blue Skies,Run,"",3421,11.42,158.0,49,false,,Saucony Endorphin speed 4,activities/14706570656.fit.gz,,,3421.0,3297.0,11427.2,4.78,3.466,86.0,79.0,148.2,176.4,28.3,0.1,,,87.0,82.0,158.0,143.0,,,814.0,,21.0,49.0,,,,,,,,,,,0.0,,0.0,,1.0,11635.9,1741021184.0,1.0,11.6,9.3,-2.3,0.38,1018.6,5.0,9.4,163.0,0.0,1741005056.0,1741046272.0,0.125,,19245922.0,0.0,1.0,0.06,47176.6,4.0,,,,,0.0,3.34,358.6,,,,9046.0,,,,,3.529,,,,,,,,,,""
13788830471,"Mar 4, 2025, 5:12:50 PM",Out and Back,Run,"",2977,10.09,156.0,29,false,,Saucony Endorphin speed 4,activities/14716595465.fit.gz,,,2977.0,2977.0,10097.6,5.22,3.392,124.0,118.0,148.4,186.4,20.2,0.1,,,89.0,82.0,156.0,137.0,,,689.0,,20.0,29.0,,,,,,,,,,,0.0,,0.0,,1.0,10478.0,1741107584.0,8.0,13.2,5.2,5.3,0.59,1000.9,8.7,18.0,165.0,0.0,1741091328.0,1741132672.0,0.125,,19245922.0,0.88,5.0,1.0,32830.7,3.0,,,,,0.0,3.392,6.9,,,,8148.0,,,,,3.52,,,,,,,,,,""
13800582122,"Mar 5, 2025, 10:20:01 PM",Zwift - Loopin Lava in Watopia,Virtual Ride,,2434,19.37,128.0,7,false,,Specialized Roubaix ,activities/14729268547.fit.gz,,6.804,2434.0,2434.0,19370.4,15.9,7.958,234.0,0.0,1.2,131.8,11.1,0.1,,,94.0,75.0,128.0,109.0,,146.0,339.0,,,7.0,,,,,,,,,149.0,2435.0,,,0.0,,1.0,,,,,,,,,,,,,,,,890914.0,,,,,,,,,,,0.0,7.958,0.0,,,,,,,19.0,53.0,,,,,,,,,,,media/7bfe9efb-b62c-4c30-847d-43eaba7e9ac7.jpg
13815648673,"Mar 6, 2025, 5:11:31 PM",Tower Grove loop,Run,"",2909,10.55,160.0,60,false,,Saucony Endorphin speed 4,activities/14745602189.fit.gz,,,2909.0,2896.0,10557.5,5.26,3.646,75.0,71.0,149.2,174.0,13.0,0.0,,,88.0,83.0,160.0,149.0,,,737.0,,15.0,60.0,,,,,,,,,,,0.0,,0.0,,1.0,10715.7,1741280384.0,1.0,4.3,4.6,-5.5,0.49,1018.0,3.2,7.6,297.0,0.0,1741264000.0,1741305600.0,0.25,,19245922.0,0.0,1.0,0.02,34383.1,5.0,,,,,0.0,3.629,377.1,,,,8028.0,,,,,3.7,,,,,,,,,,""
13816474383,"Mar 7, 2025, 5:21:14 PM",New Slang,Run,"",3470,12.27,162.0,54,false,,Saucony Endorphin speed 4,activities/14746495195.fit.gz,,,3470.0,3470.0,12270.6,5.04,3.536,114.0,110.0,143.2,184.6,20.0,0.0,,,89.0,83.0,162.0,144.0,,,851.0,,21.0,54.0,,,,,,,,,,,0.0,,0.0,,1.0,12566.2,1741366784.0,8.0,11.8,8.1,-0.4,0.43,1005.5,6.8,13.0,170.0,0.0,1741350272.0,1741392000.0,0.375,,19245922.0,0.0,1.0,0.03,39362.3,5.0,,,,,0.0,3.536,0.0,,,,9636.0,,,,,3.621,,,,,,,,,,""
13825481827,"Mar 8, 2025, 2:39:02 PM",Blue Skies,Run,Trying to find my fitness again,7325,21.59,175.0,105,false,,Saucony Endorphin speed 4,activities/14756284204.fit.gz,,,7325.0,5881.0,21596.7,6.56,3.672,141.0,121.0,143.0,180.0,10.9,0.0,,,109.0,85.0,175.0,147.0,,,1453.0,,14.0,105.0,,,,,,,,,,,0.0,,0.0,,1.0,21878.4,1741442432.0,1.0,3.0,2.8,-0.8,0.76,1021.3,3.4,6.3,337.0,0.0,1741436544.0,1741478528.0,0.375,,19245922.0,0.0,1.0,0.04,20853.3,1.0,,,,,0.0,2.948,1497.5,,,,16616.0,,,,,3.72,,,,,,,,,,""
13846800746,"Mar 10, 2025, 9:14:29 PM",South x Southwest,Run,"",3177,10.54,157.0,37,false,,Saucony Endorphin speed 4,activities/14779495998.fit.gz,,,3177.0,3156.0,10548.0,5.64,3.342,96.0,96.0,148.0,183.2,15.7,0.0,,,94.0,81.0,157.0,139.0,,,733.0,,28.0,37.0,,,,,,,,,,,0.0,,0.0,,1.0,10756.5,1741640448.0,1.0,21.5,20.9,1.7,0.27,1009.6,4.4,7.4,234.0,0.0,1741609216.0,1741651456.0,0.375,,19245922.0,0.0,1.0,0.14,61507.2,2.0,,,,,0.0,3.32,2299.3,,,,8594.0,,,,,3.408,,,,,,,,,,""
13847113852,"Mar 10, 2025, 10:19:33 PM",Workout,Workout,"",1495,0,122.0,3,false,,,activities/14779826618.fit.gz,,,1495.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,96.0,,,146.0,,26.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,668.0,,,,,,,,""
13855009983,"Mar 11, 2025, 5:46:31 PM",Lunch Run,Run,2 mile tempo effort was enough to get me zonked out!,3443,12.06,181.0,84,false,,Saucony Endorphin speed 4,activities/14788376110.fit.gz,,,3443.0,3355.0,12061.3,5.42,3.595,97.0,87.0,139.4,184.2,16.1,0.0,,,89.0,83.0,181.0,153.0,,,837.0,,27.0,84.0,,,,,,,,,,,0.0,,0.0,,1.0,12277.0,1741712384.0,1.0,20.8,21.1,4.7,0.35,1007.2,3.8,6.1,266.0,0.0,1741695488.0,1741737856.0,0.375,,19245922.0,0.0,1.0,0.0,53500.1,5.0,,,,,0.0,3.503,6.3,,,,9306.0,,,,,3.659,,,,,,,,,,""
13866885946,"Mar 12, 2025, 10:30:56 PM",Will run 4 beer,Run,st Patrick’s day Dogtown run,6066,12.24,153.0,38,false,,Saucony Endorphin speed 4,activities/14801154658.fit.gz,,,6066.0,3565.0,12245.8,4.88,3.435,122.0,114.0,142.8,186.2,26.4,0.0,,,89.0,83.0,153.0,139.0,,,813.0,,26.0,38.0,,,,,,,,,,,0.0,,0.0,,1.0,12486.0,1741816832.0,1.0,24.1,25.3,6.9,0.33,1005.2,1.8,4.4,125.0,0.0,1741781760.0,1741824384.0,0.375,,19245922.0,0.0,1.0,0.24,56372.3,1.0,,,,,0.0,2.019,0.0,,,,9844.0,,,,,3.502,,,,,,,,,,""
13873310810,"Mar 13, 2025, 5:47:15 PM",It’s getting hot in here,Run,"",3813,12.89,174.0,105,false,,Saucony Endorphin speed 4,activities/14808156120.fit.gz,,,3813.0,3746.0,12890.6,5.34,3.441,99.0,103.0,140.6,185.4,14.9,0.0,,,90.0,83.0,174.0,155.0,,,916.0,,29.0,105.0,,,,,,,,,,,0.0,,0.0,,1.0,13074.1,1741885184.0,1.0,21.0,22.6,14.2,0.65,1008.4,2.9,4.4,146.0,0.0,1741868032.0,1741910784.0,0.375,,19245922.0,0.0,1.0,0.02,29665.6,6.0,,,,,0.0,3.381,0.0,,,,10360.0,,,,,3.49,,,,,,,,,,""
13875555426,"Mar 13, 2025, 8:54:14 PM",TGP,Walk,"",3462,4.78,114.0,8,false,,Brooks Launch 6.2,activities/14810011008.fit.gz,,,3462.0,3405.0,4783.5,2.6,1.405,35.0,39.0,154.4,173.8,17.6,-0.1,,,107.0,54.0,114.0,98.0,,,279.0,,31.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1741895936.0,1.0,25.2,27.2,14.7,0.52,1006.8,2.6,4.8,146.0,0.0,1741868032.0,1741910784.0,0.375,,8137430.0,0.0,1.0,0.01,35736.1,5.0,,,,,0.0,1.382,32.3,,,,6080.0,,,,,,,,,,,,,,,""
13881990043,"Mar 14, 2025, 4:44:42 PM",Emerson Fields Loop,Run,"",2152,7.15,153.0,20,false,,Saucony Endorphin speed 4,activities/14816805068.fit.gz,,,2152.0,2152.0,7151.4,4.5,3.323,59.0,53.0,144.8,166.0,20.2,0.1,,,86.0,82.0,153.0,136.0,,,481.0,,28.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,7311.3,1741968000.0,8.0,22.0,20.9,13.3,0.58,1000.9,7.5,15.1,163.0,0.0,1741954432.0,1741997312.0,0.5,,19245922.0,0.53,5.0,0.01,31789.4,4.0,,,,,0.0,3.323,404.8,,,,5916.0,,,,,3.397,,,,,,,,,,""
13890607929,"Mar 15, 2025, 1:36:05 PM",Tornado Alley 🌪️,Run,"",8220,22.85,161.0,56,false,,Saucony Endorphin speed 4,activities/14826149101.fit.gz,,,8220.0,6746.0,22849.1,7.56,3.387,187.0,166.0,141.0,188.8,29.6,0.0,,,107.0,84.0,161.0,137.0,,,1517.0,,21.0,56.0,,,,,,,,,,,0.0,,0.0,,1.0,23376.5,1742043648.0,2.0,13.2,10.1,4.4,0.55,993.2,4.3,9.3,213.0,0.0,1742040704.0,1742083712.0,0.625,,19245922.0,0.74,5.0,0.46,28226.7,0.0,,,,,0.0,2.78,3977.1,,,,18938.0,,,,,3.465,,,,,,,,,,""
13907057955,"Mar 17, 2025, 12:04:47 PM",Back 9,Run,"",4635,16.29,160.0,50,false,,Saucony Endorphin speed 4,activities/14844105632.fit.gz,,,4635.0,4635.0,16293.7,4.5,3.515,66.0,65.0,31.2,42.4,15.7,0.0,,,91.0,84.0,160.0,139.0,,,1064.0,,22.0,50.0,,,,,,,,,,,0.0,,0.0,,1.0,16517.0,1742212864.0,1.0,16.4,13.3,11.1,0.71,1018.5,5.0,12.2,304.0,0.0,1742211200.0,1742254592.0,0.625,,19245922.0,0.0,1.0,0.12,26899.8,0.0,,,,,0.0,3.515,0.0,,,,13012.0,,,,,3.564,,,,,,,,,,""
13907058246,"Mar 15, 2025, 4:45:51 PM",Zoo Walk,Walk,"",9987,4.11,122.0,5,false,,Brooks Launch 6.2,activities/14844105967.fit.gz,,,9987.0,3466.0,4116.5,4.2,1.188,37.0,47.0,151.8,172.6,40.0,0.0,,,79.0,52.0,122.0,82.0,,,368.0,,24.0,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1742054400.0,3.0,17.2,12.4,6.9,0.51,996.3,5.3,11.7,235.0,0.0,1742040704.0,1742083712.0,0.625,,8137430.0,0.54,5.0,1.0,34679.0,3.0,,,,,0.0,0.412,0.0,,,,5676.0,,,,,,,,,,,,,,,media/8101B327-3BC8-467A-839E-014449E614F0.jpg|media/EF5A9894-6A29-4180-857B-D9A51C6D5119.jpg
13916526005,"Mar 18, 2025, 12:52:07 PM",Fairway Folly,Run,"",3763,11.59,169.0,58,false,,Saucony Endorphin speed 4,activities/14854351237.fit.gz,,,3763.0,3176.0,11592.2,5.88,3.65,47.0,36.0,33.0,43.6,24.0,0.0,,,99.0,86.0,169.0,145.0,,,764.0,,21.0,58.0,,,,,,,,,,,0.0,,0.0,,1.0,11760.3,1742299136.0,1.0,10.7,8.5,2.8,0.58,1022.0,3.2,7.6,358.0,0.0,1742297600.0,1742340992.0,0.625,,19245922.0,0.0,1.0,0.0,32018.3,0.0,,,,,0.0,3.081,0.0,,,,9094.0,,,,,3.703,,,,,,,,,,""
13922375557,"Mar 18, 2025, 5:33:39 PM",Afternoon Walk,Walk,,6329,3.80,114.0,6,false,,Brooks Launch 6.2,activities/14860612430.fit.gz,,,6329.0,4001.0,3799.8,2.86,0.95,32.0,35.0,27.8,40.6,50.0,-0.1,,,80.0,48.0,114.0,82.0,,,338.0,,31.0,6.0,,,,,,,,,,,,,0.0,,1.0,,1742317184.0,1.0,22.8,22.8,2.3,0.26,1022.0,4.0,6.6,27.0,0.0,1742297600.0,1742341120.0,0.625,,8137430.0,0.0,1.0,0.0,64910.0,9.0,,,,,0.0,0.6,3531.4,,,,5280.0,,,,,,,,,,,,,,,""
13926373537,"Mar 19, 2025, 12:49:48 PM",Rattlesnake Lake,Run,"",3509,11.76,158.0,50,false,,Saucony Endorphin speed 4,activities/14864994994.fit.gz,,,3509.0,3355.0,11761.8,4.34,3.506,27.0,21.0,31.2,41.4,9.4,0.0,,,92.0,84.0,158.0,143.0,,,789.0,,22.0,50.0,,,,,,,,,,,0.0,,0.0,,1.0,11840.9,1742385664.0,1.0,7.3,9.5,6.1,0.92,1019.3,0.1,0.8,248.0,0.0,1742383872.0,1742427520.0,0.625,,19245922.0,0.0,1.0,0.01,5548.1,0.0,,,,,0.0,3.352,0.0,,,,9414.0,,,,,3.529,,,,,,,,,,""
13936247122,"Mar 20, 2025, 1:18:43 PM",Arnold Palmer,Run,"",3480,11.36,180.0,64,false,,Saucony Endorphin speed 4,activities/14875681089.fit.gz,,,3480.0,3052.0,11365.3,5.5,3.724,42.0,28.0,30.4,41.2,11.1,0.0,,,97.0,85.0,180.0,149.0,,,751.0,,25.0,64.0,,,,,,,,,,,0.0,,0.0,,1.0,11485.0,1742475648.0,1.0,15.8,17.3,10.9,0.73,1017.5,2.6,6.0,232.0,0.0,1742470272.0,1742513920.0,0.625,,19245922.0,0.0,1.0,0.01,23551.2,1.0,,,,,0.0,3.266,0.0,,,,8668.0,,,,,3.763,,,,,,,,,,""
13955991030,"Mar 22, 2025, 1:42:47 PM",Sweet 16,Run,Go HOGS 🐗,9139,26.02,162.0,75,false,,Saucony Endorphin speed 4,activities/14896938970.fit.gz,,,9139.0,7396.0,26019.7,6.0,3.518,187.0,161.0,136.2,174.8,14.0,0.0,,,97.0,84.0,162.0,139.0,,,1701.0,,16.0,75.0,,,,,,,,,,,0.0,,0.0,,1.0,26473.1,1742648448.0,1.0,5.8,5.3,0.3,0.68,1018.5,3.0,8.0,310.0,0.0,1742644864.0,1742688896.0,0.75,,19245922.0,0.0,1.0,0.03,25041.6,0.0,,,,,0.0,2.847,4261.1,,,,20826.0,,,,,3.579,,,,,,,,,,""
13966813250,"Mar 23, 2025, 4:52:40 PM",Flora,Run,"",2616,8.07,144.0,10,false,,Saucony Endorphin speed 4,activities/14908575905.fit.gz,,,2616.0,2509.0,8069.7,4.26,3.216,62.0,56.0,148.4,175.8,40.0,0.1,,,87.0,82.0,144.0,126.0,,,514.0,,15.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,8204.9,1742745600.0,5.0,8.1,3.0,5.2,0.82,1008.9,4.4,8.8,144.0,1.0,1742731136.0,1742775424.0,0.875,,19245922.0,0.82,5.0,1.0,10742.9,3.0,,,,,0.0,3.085,0.0,,,,6838.0,,,,,3.27,,,,,,,,,,""
13987836370,"Mar 25, 2025, 10:34:38 PM",Your Employed Friend on a Tuesday,Run,Finally back in the workforce after 5 months of searching,3730,12.89,157.0,52,false,,Saucony Endorphin speed 4,activities/14931085157.fit.gz,,,3730.0,3727.0,12897.8,5.24,3.461,96.0,95.0,143.8,183.4,14.7,0.0,,,88.0,83.0,157.0,141.0,,,878.0,,21.0,52.0,,,,,,,,,,,0.0,,0.0,,1.0,13106.6,1742940032.0,3.0,16.5,12.4,1.7,0.37,1019.6,5.6,9.8,325.0,0.0,1742903808.0,1742948352.0,0.875,,19245922.0,0.0,1.0,0.67,44013.8,1.0,,,,,0.0,3.458,0.0,,,,10306.0,,,,,3.517,,,,,,,,,,""
14006916140,"Mar 27, 2025, 10:50:04 PM",Jefferson Lake Loop,Run,"",1941,6.80,152.0,21,false,,Saucony Endorphin speed 4,activities/14951532055.fit.gz,,,1941.0,1941.0,6801.5,4.86,3.504,49.0,41.0,144.0,165.6,9.8,0.1,,,89.0,82.0,152.0,138.0,,,460.0,,22.0,21.0,,,,,,,,,,,0.0,,0.0,,1.0,6906.3,1743112832.0,3.0,16.8,13.1,9.9,0.64,1017.8,4.2,7.5,102.0,0.2,1743076352.0,1743121280.0,0.875,,19245922.0,0.53,5.0,1.0,22185.4,1.0,,,,,0.0,3.504,381.8,,,,5326.0,,,,,3.558,,,,,,,,,,""
14011825438,"Mar 28, 2025, 2:32:41 PM",Spring SZN,Run,"",3003,10.22,164.0,60,false,,Saucony Endorphin speed 4,activities/14956857108.fit.gz,,,3003.0,2932.0,10223.3,6.4,3.487,77.0,77.0,146.4,173.0,13.7,0.0,,,88.0,84.0,164.0,148.0,,,724.0,,26.0,60.0,,,,,,,,,,,0.0,,0.0,,1.0,10402.9,1743170432.0,2.0,18.4,16.8,12.4,0.68,1015.9,4.7,10.5,208.0,0.0,1743162752.0,1743207680.0,0.875,,19245922.0,0.0,1.0,0.45,27382.3,1.0,,,,,0.0,3.404,356.1,,,,8162.0,,,,,3.548,,,,,,,,,,""
14012933233,"Mar 28, 2025, 3:55:54 PM",Gardens,Walk,"",5967,5.06,109.0,8,false,,Brooks Launch 6.2,activities/14958048601.fit.gz,,,5967.0,3956.0,5061.2,2.52,1.279,73.0,79.0,146.4,167.6,49.0,0.0,,,109.0,53.0,109.0,91.0,,,352.0,,31.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,1743174016.0,2.0,20.6,19.0,12.1,0.58,1015.5,5.4,13.5,212.0,0.0,1743162752.0,1743207680.0,0.875,,8137430.0,0.0,1.0,0.43,34740.1,3.0,,,,,0.0,0.848,20.5,,,,6668.0,,,,,,,,,,,,,,,""
